DB.ID	TaxID	AccNum.noV	AccNum	SeqMD5Digest	SLength	Analysis	SignDesc	StartLoc	StopLoc	Score	Status	RunDate	IPRAcc	IPRDesc	FullAccNum	ProteinName	Length	SourceDB	Completeness	Lineage	Species	Name	ShortName	LookupTblDesc	ID	Label
mobidb-lite	1773	WP_055380011	WP_055380011.1	3f2b736e2a68481c47a0f62cad5382df	187	MobiDBLite	consensus disorder prediction	1	25	-	TRUE	26-10-2021			WP_055380011.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_055380011.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_052612036	WP_052612036.1	621b34d1171c9dbeafa5fd8ccc272bb9	187	MobiDBLite	consensus disorder prediction	8	40	-	TRUE	26-10-2021			WP_052612036.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_052612036.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_070900950	WP_070900950.1	62ae47d6296db7e0310fcd07e69a841d	187	MobiDBLite	consensus disorder prediction	1	73	-	TRUE	26-10-2021			WP_070900950.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_070900950.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_031734638	WP_031734638.1	d6bc08fd7b08fe507830387559f66ac9	187	MobiDBLite	consensus disorder prediction	173	187	-	TRUE	26-10-2021			WP_031734638.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_031734638.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	45979	WP_068004286	WP_068004286.1	f3b960ca6d3b43615de92c8448d24a1d	189	MobiDBLite	consensus disorder prediction	1	15	-	TRUE	26-10-2021			WP_068004286.1	DUF721 family protein [Nocardia pseudobrasiliensis]	189	refseq	complete	Bacteria>Actinobacteria	Nocardia pseudobrasiliensis	BActino_Npseudobrasiliensis_WP_068004286.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_112741579	WP_112741579.1	bf279d14deec2b2785a1e22cedd4310f	187	MobiDBLite	consensus disorder prediction	1	76	-	TRUE	26-10-2021			WP_112741579.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_112741579.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1840413	WP_159618799	WP_159618799.1	4ec1ff0bd2ac236a4c50e16aff6fedf0	200	MobiDBLite	consensus disorder prediction	30	51	-	TRUE	26-10-2021			WP_159618799.1	DciA family protein [Ruania sp. LNNU 22110]	200	refseq	complete	Bacteria>Actinobacteria	Haloactinobacterium sp. LNNU 22110	BActino_Hsp._WP_159618799.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_070894462	WP_070894462.1	f79edd81eabbf48518b2cd8195f3a28a	187	MobiDBLite	consensus disorder prediction	1	73	-	TRUE	26-10-2021			WP_070894462.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_070894462.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	339268	WP_007769788	WP_007769788.1	61eddece50025afd6523ae48e0d3b6a7	183	MobiDBLite	consensus disorder prediction	29	70	-	TRUE	26-10-2021			WP_007769788.1	DUF721 family protein [Mycobacterium colombiense]	183	refseq	complete	Bacteria>Actinobacteria	Mycobacterium colombiense	BActino_Mcolombiense_WP_007769788.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_057160729	WP_057160729.1	99c27b43aabcac667697adbe9cfa273b	187	MobiDBLite	consensus disorder prediction	8	40	-	TRUE	26-10-2021			WP_057160729.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_057160729.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	47839	WP_036465564	WP_036465564.1	52574e642d0b873a778e3e1fae31ecdc	190	MobiDBLite	consensus disorder prediction	170	190	-	TRUE	26-10-2021			WP_036465564.1	DUF721 family protein [Mycobacterium triplex]	190	refseq	complete	Bacteria>Actinobacteria	Mycobacterium triplex	BActino_Mtriplex_WP_036465564.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	47839	WP_036465564	WP_036465564.1	52574e642d0b873a778e3e1fae31ecdc	190	MobiDBLite	consensus disorder prediction	29	43	-	TRUE	26-10-2021			WP_036465564.1	DUF721 family protein [Mycobacterium triplex]	190	refseq	complete	Bacteria>Actinobacteria	Mycobacterium triplex	BActino_Mtriplex_WP_036465564.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_055372095	WP_055372095.1	25eac676032cbae6737ebae31896aa10	187	MobiDBLite	consensus disorder prediction	168	187	-	TRUE	26-10-2021			WP_055372095.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_055372095.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	47850	WP_091330515	WP_091330515.1	7b5fb676b4b628da2bcb6a25ce3e17ae	201	MobiDBLite	consensus disorder prediction	181	201	-	TRUE	26-10-2021			WP_091330515.1	DciA family protein [Micromonospora aurantiaca]	201	refseq	complete	Bacteria>Actinobacteria	Micromonospora aurantiaca	BActino_Maurantiaca_WP_091330515.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	47850	WP_091330515	WP_091330515.1	7b5fb676b4b628da2bcb6a25ce3e17ae	201	MobiDBLite	consensus disorder prediction	1	88	-	TRUE	26-10-2021			WP_091330515.1	DciA family protein [Micromonospora aurantiaca]	201	refseq	complete	Bacteria>Actinobacteria	Micromonospora aurantiaca	BActino_Maurantiaca_WP_091330515.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_055366867	WP_055366867.1	9caec1049b0b88a70130e062bb0008cc	187	MobiDBLite	consensus disorder prediction	8	40	-	TRUE	26-10-2021			WP_055366867.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_055366867.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_055380011	WP_055380011.1	3f2b736e2a68481c47a0f62cad5382df	187	MobiDBLite	consensus disorder prediction	8	25	-	TRUE	26-10-2021			WP_055380011.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_055380011.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_102785954	WP_102785954.1	9fd7611d4d01a6ead270b0aa81545d42	187	MobiDBLite	consensus disorder prediction	8	40	-	TRUE	26-10-2021			WP_102785954.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_102785954.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite		WP_024637369	WP_024637369.1	37fedc676eee823c10600ec9c148afd1	115	MobiDBLite	consensus disorder prediction	95	115	-	TRUE	26-10-2021										WP_024637369.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	47855	WP_091107802	WP_091107802.1	f5a0c4cf44e3bf8057d1c8a4d3224066	212	MobiDBLite	consensus disorder prediction	192	212	-	TRUE	26-10-2021			WP_091107802.1	DciA family protein [Micromonospora citrea]	212	refseq	complete	Bacteria>Actinobacteria	Micromonospora citrea	BActino_Mcitrea_WP_091107802.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	47855	WP_091107802	WP_091107802.1	f5a0c4cf44e3bf8057d1c8a4d3224066	212	MobiDBLite	consensus disorder prediction	1	100	-	TRUE	26-10-2021			WP_091107802.1	DciA family protein [Micromonospora citrea]	212	refseq	complete	Bacteria>Actinobacteria	Micromonospora citrea	BActino_Mcitrea_WP_091107802.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	349934	WP_167172130	WP_167172130.1	a619b2323b539d5c8c6952d2983bef67	209	MobiDBLite	consensus disorder prediction	185	209	-	TRUE	26-10-2021			WP_167172130.1	DciA family protein [Brooklawnia cerclae]	209	refseq	complete	Bacteria>Actinobacteria	Brooklawnia cerclae	BActino_Bcerclae_WP_167172130.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_070900950	WP_070900950.1	62ae47d6296db7e0310fcd07e69a841d	187	MobiDBLite	consensus disorder prediction	8	40	-	TRUE	26-10-2021			WP_070900950.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_070900950.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	47857	WP_088996701	WP_088996701.1	a839c38611531457f35eff8c0b21058b	189	MobiDBLite	consensus disorder prediction	31	45	-	TRUE	26-10-2021			WP_088996701.1	DciA family protein [Micromonospora echinaurantiaca]	189	refseq	complete	Bacteria>Actinobacteria	Micromonospora echinaurantiaca	BActino_Mechinaurantiaca_WP_088996701.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_031649232	WP_031649232.1	eebd83bec4b72e84ac3215ec9d4e9f72	187	MobiDBLite	consensus disorder prediction	1	73	-	TRUE	26-10-2021			WP_031649232.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_031649232.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_052612036	WP_052612036.1	621b34d1171c9dbeafa5fd8ccc272bb9	187	MobiDBLite	consensus disorder prediction	1	72	-	TRUE	26-10-2021			WP_052612036.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_052612036.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_102785954	WP_102785954.1	9fd7611d4d01a6ead270b0aa81545d42	187	MobiDBLite	consensus disorder prediction	1	73	-	TRUE	26-10-2021			WP_102785954.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_102785954.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_070894462	WP_070894462.1	f79edd81eabbf48518b2cd8195f3a28a	187	MobiDBLite	consensus disorder prediction	168	187	-	TRUE	26-10-2021			WP_070894462.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_070894462.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_057355975	WP_057355975.1	4a430abe3eb3a4e33ecece99b42d0563	187	MobiDBLite	consensus disorder prediction	1	72	-	TRUE	26-10-2021			WP_057355975.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_057355975.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_031741750	WP_031741750.1	d28d303060aa087a0f84bd86756427d1	187	MobiDBLite	consensus disorder prediction	168	187	-	TRUE	26-10-2021			WP_031741750.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_031741750.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_055372095	WP_055372095.1	25eac676032cbae6737ebae31896aa10	187	MobiDBLite	consensus disorder prediction	1	72	-	TRUE	26-10-2021			WP_055372095.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_055372095.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	47863	WP_030269564	WP_030269564.1	126fe2a6d1cc2e682a68e465675029ce	201	MobiDBLite	consensus disorder prediction	62	79	-	TRUE	26-10-2021			WP_030269564.1	DciA family protein [Micromonospora globosa]	201	refseq	complete	Bacteria>Actinobacteria	Micromonospora globosa	BActino_Mglobosa_WP_030269564.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1773	WP_055372095	WP_055372095.1	25eac676032cbae6737ebae31896aa10	187	MobiDBLite	consensus disorder prediction	8	40	-	TRUE	26-10-2021			WP_055372095.1	DNA replication protein DciA [Mycobacterium tuberculosis]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium tuberculosis	BActino_Mtuberculosis_WP_055372095.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	47863	WP_030269564	WP_030269564.1	126fe2a6d1cc2e682a68e465675029ce	201	MobiDBLite	consensus disorder prediction	182	201	-	TRUE	26-10-2021			WP_030269564.1	DciA family protein [Micromonospora globosa]	201	refseq	complete	Bacteria>Actinobacteria	Micromonospora globosa	BActino_Mglobosa_WP_030269564.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1777	WP_036418449	WP_036418449.1	e772d7fe28168bc10c4eb33a664b8b08	184	MobiDBLite	consensus disorder prediction	29	70	-	TRUE	26-10-2021			WP_036418449.1	DUF721 family protein [Mycobacterium gastri]	184	refseq	complete	Bacteria>Actinobacteria	Mycobacterium gastri	BActino_Mgastri_WP_036418449.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	47864	WP_091294461	WP_091294461.1	dc77d84375d54b58b1f2a61cc7a86f79	157	MobiDBLite	consensus disorder prediction	1	43	-	TRUE	26-10-2021			WP_091294461.1	DciA family protein [Micromonospora halophytica]	157	refseq	complete	Bacteria>Actinobacteria	Micromonospora halophytica	BActino_Mhalophytica_WP_091294461.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	356852	WP_088976703	WP_088976703.1	429219c037ae8de0a604950ee2da8d77	216	MobiDBLite	consensus disorder prediction	196	216	-	TRUE	26-10-2021			WP_088976703.1	DciA family protein [Micromonospora coxensis]	216	refseq	complete	Bacteria>Actinobacteria	Micromonospora coxensis	BActino_Mcoxensis_WP_088976703.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	47864	WP_091294461	WP_091294461.1	dc77d84375d54b58b1f2a61cc7a86f79	157	MobiDBLite	consensus disorder prediction	1	25	-	TRUE	26-10-2021			WP_091294461.1	DciA family protein [Micromonospora halophytica]	157	refseq	complete	Bacteria>Actinobacteria	Micromonospora halophytica	BActino_Mhalophytica_WP_091294461.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1778	WP_065135498	WP_065135498.1	2499c1c1f5bdeaf357b230dd5593d067	179	MobiDBLite	consensus disorder prediction	25	68	-	TRUE	26-10-2021			WP_065135498.1	DUF721 family protein [Mycobacterium gordonae]	179	refseq	complete	Bacteria>Actinobacteria	Mycobacterium gordonae	BActino_Mgordonae_WP_065135498.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite		WP_154727680	WP_154727680.1	8f9837b53ad03c466e0bac5db4695f32	196	MobiDBLite	consensus disorder prediction	1	17	-	TRUE	26-10-2021										WP_154727680.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1780	WP_083008623	WP_083008623.1	c06824b8295bf15d78a6cc8744f6691b	185	MobiDBLite	consensus disorder prediction	1	20	-	TRUE	26-10-2021			WP_083008623.1	DUF721 family protein [Mycobacterium malmoense]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium malmoense	BActino_Mmalmoense_WP_083008623.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1780	WP_071509626	WP_071509626.1	32dc936f5fb0a9602340ff037541899f	185	MobiDBLite	consensus disorder prediction	165	185	-	TRUE	26-10-2021			WP_071509626.1	DUF721 family protein [Mycobacterium malmoense]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium malmoense	BActino_Mmalmoense_WP_071509626.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1856862	WP_067150718	WP_067150718.1	aefa73ba952631924d7d026bd3a93b8c	185	MobiDBLite	consensus disorder prediction	31	74	-	TRUE	26-10-2021			WP_067150718.1	DUF721 family protein [Mycobacterium sp. 1245805.9]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium sp. 1245805.9	BActino_Msp._WP_067150718.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1780	WP_083008623	WP_083008623.1	c06824b8295bf15d78a6cc8744f6691b	185	MobiDBLite	consensus disorder prediction	165	185	-	TRUE	26-10-2021			WP_083008623.1	DUF721 family protein [Mycobacterium malmoense]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium malmoense	BActino_Mmalmoense_WP_083008623.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1780	WP_071509626	WP_071509626.1	32dc936f5fb0a9602340ff037541899f	185	MobiDBLite	consensus disorder prediction	1	73	-	TRUE	26-10-2021			WP_071509626.1	DUF721 family protein [Mycobacterium malmoense]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium malmoense	BActino_Mmalmoense_WP_071509626.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	366584	WP_093081300	WP_093081300.1	97c788af9afed7886af8c71ddabe567e	164	MobiDBLite	consensus disorder prediction	141	164	-	TRUE	26-10-2021			WP_093081300.1	DciA family protein [Pseudonocardia oroxyli]	164	refseq	complete	Bacteria>Actinobacteria	Pseudonocardia oroxyli	BActino_Poroxyli_WP_093081300.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	49897	WP_140689948	WP_140689948.1	8b175c2ee824da74c4d06ef512278fb6	188	MobiDBLite	consensus disorder prediction	21	39	-	TRUE	26-10-2021			WP_140689948.1	DUF721 family protein [Mycobacterium hodleri]	188	refseq	complete	Bacteria>Actinobacteria	Mycolicibacterium hodleri	BActino_Mhodleri_WP_140689948.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1780	WP_071509626	WP_071509626.1	32dc936f5fb0a9602340ff037541899f	185	MobiDBLite	consensus disorder prediction	24	42	-	TRUE	26-10-2021			WP_071509626.1	DUF721 family protein [Mycobacterium malmoense]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium malmoense	BActino_Mmalmoense_WP_071509626.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1856864	WP_067919576	WP_067919576.1	0eaaecbe5a915e51aed35e420487c21f	185	MobiDBLite	consensus disorder prediction	1	74	-	TRUE	26-10-2021			WP_067919576.1	DUF721 family protein [Mycobacterium sp. E3247]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium sp. E3247	BActino_Msp._WP_067919576.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1780	WP_065444768	WP_065444768.1	8a9afb36c59528cbd92c27004d78446b	185	MobiDBLite	consensus disorder prediction	31	74	-	TRUE	26-10-2021			WP_065444768.1	DUF721 family protein [Mycobacterium malmoense]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium malmoense	BActino_Mmalmoense_WP_065444768.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1780	WP_083008623	WP_083008623.1	c06824b8295bf15d78a6cc8744f6691b	185	MobiDBLite	consensus disorder prediction	31	74	-	TRUE	26-10-2021			WP_083008623.1	DUF721 family protein [Mycobacterium malmoense]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium malmoense	BActino_Mmalmoense_WP_083008623.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1859290	WP_126121315	WP_126121315.1	7b87d2a151ee6db14990b3c8b74174fb	174	MobiDBLite	consensus disorder prediction	1	57	-	TRUE	26-10-2021			WP_126121315.1	DciA family protein [Corynebacterium sp. YIM 101343]	174	refseq	complete	Bacteria>Actinobacteria	Corynebacterium sp. YIM 101343	BActino_Csp._WP_126121315.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1781	WP_036456822	WP_036456822.1	89154dc50666a4ba6215bdc87ad5acd3	187	MobiDBLite	consensus disorder prediction	19	38	-	TRUE	26-10-2021			WP_036456822.1	DUF721 family protein [Mycobacterium marinum]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium marinum	BActino_Mmarinum_WP_036456822.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1781	WP_036456822	WP_036456822.1	89154dc50666a4ba6215bdc87ad5acd3	187	MobiDBLite	consensus disorder prediction	166	187	-	TRUE	26-10-2021			WP_036456822.1	DUF721 family protein [Mycobacterium marinum]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium marinum	BActino_Mmarinum_WP_036456822.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1781	WP_117433500	WP_117433500.1	0eae12d931dfce9468c1622a909f0e0f	187	MobiDBLite	consensus disorder prediction	1	77	-	TRUE	26-10-2021			WP_117433500.1	DUF721 family protein [Mycobacterium marinum]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium marinum	BActino_Mmarinum_WP_117433500.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	386911	WP_163683060	WP_163683060.1	b3ab05a6d161e0e79160cc31d89c22c3	186	MobiDBLite	consensus disorder prediction	167	186	-	TRUE	26-10-2021			WP_163683060.1	DUF721 family protein [Mycobacterium seoulense]	186	refseq	complete	Bacteria>Actinobacteria	Mycobacterium seoulense	BActino_Mseoulense_WP_163683060.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1781	WP_117433500	WP_117433500.1	0eae12d931dfce9468c1622a909f0e0f	187	MobiDBLite	consensus disorder prediction	166	187	-	TRUE	26-10-2021			WP_117433500.1	DUF721 family protein [Mycobacterium marinum]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium marinum	BActino_Mmarinum_WP_117433500.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	53368	WP_027342841	WP_027342841.1	3a2e8651ed109747d7e1f9bee6dc0567	200	MobiDBLite	consensus disorder prediction	1	84	-	TRUE	26-10-2021			WP_027342841.1	DciA family protein [Hamadaea tsunoensis]	200	refseq	complete	Bacteria>Actinobacteria	Hamadaea tsunoensis	BActino_Htsunoensis_WP_027342841.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	386911	WP_163683060	WP_163683060.1	b3ab05a6d161e0e79160cc31d89c22c3	186	MobiDBLite	consensus disorder prediction	29	75	-	TRUE	26-10-2021			WP_163683060.1	DUF721 family protein [Mycobacterium seoulense]	186	refseq	complete	Bacteria>Actinobacteria	Mycobacterium seoulense	BActino_Mseoulense_WP_163683060.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1781	WP_036451504	WP_036451504.1	87cf606c4a440ccdf96a777cde323a27	187	MobiDBLite	consensus disorder prediction	1	76	-	TRUE	26-10-2021			WP_036451504.1	DUF721 family protein [Mycobacterium marinum]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium marinum	BActino_Mmarinum_WP_036451504.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1829	WP_085468659	WP_085468659.1	d8dfc67f0c56417610f067da3fa41e52	190	MobiDBLite	consensus disorder prediction	1	94	-	TRUE	26-10-2021			WP_085468659.1	DUF721 family protein [Rhodococcus rhodochrous]	190	refseq	complete	Bacteria>Actinobacteria	Rhodococcus rhodochrous	BActino_Rrhodochrous_WP_085468659.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1781	WP_094361232	WP_094361232.1	2932fd2c41dd32ee6977942ec21400e3	187	MobiDBLite	consensus disorder prediction	1	77	-	TRUE	26-10-2021			WP_094361232.1	DUF721 family protein [Mycobacterium marinum]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium marinum	BActino_Mmarinum_WP_094361232.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	53376	WP_083075770	WP_083075770.1	9347d915bbed393cc634059e29d6a864	185	MobiDBLite	consensus disorder prediction	164	185	-	TRUE	26-10-2021			WP_083075770.1	DUF721 family protein [Mycobacterium heidelbergense]	185	refseq	complete	Bacteria>Actinobacteria	Mycobacterium heidelbergense	BActino_Mheidelbergense_WP_083075770.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	53427	WP_005940445	WP_005940445.1	d3f9285f0bb9d1699251bafeca01949b	179	MobiDBLite	consensus disorder prediction	1	69	-	TRUE	26-10-2021			WP_005940445.1	DUF721 family protein [Gordonia hirsuta]	179	refseq	complete	Bacteria>Actinobacteria	Gordonia hirsuta	BActino_Ghirsuta_WP_005940445.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1781	WP_012392012	WP_012392012.1	8ba6bd829237b7e1ed33d161e48f5a4b	187	MobiDBLite	consensus disorder prediction	1	77	-	TRUE	26-10-2021			WP_012392012.1	DUF721 family protein [Mycobacterium marinum]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium marinum	BActino_Mmarinum_WP_012392012.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1781	WP_094361232	WP_094361232.1	2932fd2c41dd32ee6977942ec21400e3	187	MobiDBLite	consensus disorder prediction	166	187	-	TRUE	26-10-2021			WP_094361232.1	DUF721 family protein [Mycobacterium marinum]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium marinum	BActino_Mmarinum_WP_094361232.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	396712	WP_159404611	WP_159404611.1	235ac1fbbab121245b78059024d990cc	195	MobiDBLite	consensus disorder prediction	176	195	-	TRUE	26-10-2021			WP_159404611.1	DUF721 family protein [Gordonia sp. YY1]	195	refseq	complete	Bacteria>Actinobacteria	Gordonia sp. YY1	BActino_Gsp._WP_159404611.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1781	WP_036456822	WP_036456822.1	89154dc50666a4ba6215bdc87ad5acd3	187	MobiDBLite	consensus disorder prediction	1	77	-	TRUE	26-10-2021			WP_036456822.1	DUF721 family protein [Mycobacterium marinum]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium marinum	BActino_Mmarinum_WP_036456822.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1781	WP_036451504	WP_036451504.1	87cf606c4a440ccdf96a777cde323a27	187	MobiDBLite	consensus disorder prediction	166	187	-	TRUE	26-10-2021			WP_036451504.1	DUF721 family protein [Mycobacterium marinum]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium marinum	BActino_Mmarinum_WP_036451504.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1781	WP_117437688	WP_117437688.1	2f9bcebcf1fbe1ce8a3016c6e29bfbfc	187	MobiDBLite	consensus disorder prediction	166	187	-	TRUE	26-10-2021			WP_117437688.1	DUF721 family protein [Mycobacterium marinum]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium marinum	BActino_Mmarinum_WP_117437688.1	consensus disorder prediction			consensus disorder prediction
mobidb-lite	1781	WP_117437688	WP_117437688.1	2f9bcebcf1fbe1ce8a3016c6e29bfbfc	187	MobiDBLite	consensus disorder prediction	34	76	-	TRUE	26-10-2021			WP_117437688.1	DUF721 family protein [Mycobacterium marinum]	187	refseq	complete	Bacteria>Actinobacteria	Mycobacterium marinum	BActino_Mmarinum_WP_117437688.1	consensus disorder prediction			consensus disorder prediction
